rental_key,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,amount,payment_date
13317,14666,8/21/2005,2560,122,8/30/2005,2,5.99,8/21/2005
13318,14667,8/21/2005,2608,55,8/23/2005,1,2.99,8/21/2005
13319,14668,8/21/2005,1450,152,8/29/2005,2,4.99,8/21/2005
13320,14669,8/21/2005,3154,317,8/25/2005,1,2.99,8/21/2005
13321,14670,8/21/2005,4324,537,8/27/2005,2,0.99,8/21/2005
13322,14671,8/21/2005,2622,53,8/22/2005,1,4.99,8/21/2005
13323,14672,8/21/2005,4144,325,8/30/2005,1,5.99,8/21/2005
13324,14673,8/21/2005,1827,445,8/25/2005,1,2.99,8/21/2005
13325,14674,8/21/2005,572,300,8/27/2005,1,7.99,8/21/2005
13326,14675,8/21/2005,328,170,8/26/2005,2,2.99,8/21/2005
13327,14676,8/21/2005,877,49,8/26/2005,1,2.99,8/21/2005
13328,14677,8/21/2005,4411,26,8/28/2005,1,7.99,8/21/2005
13329,14678,8/21/2005,1911,383,8/31/2005,2,4.99,8/21/2005
13330,14679,8/21/2005,1520,193,8/23/2005,1,2.99,8/21/2005
13331,14680,8/21/2005,4469,524,8/28/2005,1,1.99,8/21/2005
13332,14681,8/21/2005,1083,212,8/30/2005,1,5.99,8/21/2005
13333,14682,8/21/2005,2974,314,8/28/2005,2,4.99,8/21/2005
13334,14683,8/21/2005,3850,342,8/29/2005,1,8.99,8/21/2005
13335,14684,8/21/2005,3593,369,8/28/2005,2,5.99,8/21/2005
13336,14685,8/21/2005,1320,69,8/22/2005,1,0.99,8/21/2005
13337,14686,8/21/2005,814,34,8/26/2005,1,5.99,8/21/2005
13338,14687,8/21/2005,306,550,8/26/2005,2,4.99,8/21/2005
13339,14688,8/21/2005,2573,219,8/27/2005,2,4.99,8/21/2005
13340,14689,8/21/2005,1124,463,8/22/2005,1,0.99,8/21/2005
13341,14690,8/21/2005,3649,456,8/29/2005,2,1.99,8/21/2005
13342,14691,8/21/2005,2131,404,8/24/2005,1,0.99,8/21/2005
13343,14692,8/21/2005,1908,192,8/28/2005,1,6.99,8/21/2005
13344,14693,8/21/2005,3454,269,8/29/2005,2,6.99,8/21/2005
13345,14694,8/21/2005,2767,363,8/23/2005,1,2.99,8/21/2005
13346,14695,8/21/2005,412,206,8/22/2005,2,0.99,8/21/2005
13347,14696,8/21/2005,3776,435,8/25/2005,1,4.99,8/21/2005
13348,14697,8/21/2005,48,409,8/26/2005,2,4.99,8/21/2005
13349,14698,8/21/2005,4255,196,8/29/2005,2,5.99,8/21/2005
13350,14699,8/21/2005,1427,3,8/29/2005,2,8.99,8/21/2005
13351,14700,8/21/2005,3446,360,8/23/2005,1,4.99,8/21/2005
13352,14701,8/21/2005,3034,34,8/30/2005,1,7.99,8/21/2005
13353,14702,8/21/2005,4096,345,8/30/2005,1,10.99,8/21/2005
13354,14703,8/21/2005,4329,29,8/22/2005,2,4.99,8/21/2005
13355,14704,8/21/2005,4062,248,8/27/2005,2,0.99,8/21/2005
13356,14705,8/21/2005,2493,243,8/25/2005,2,2.99,8/21/2005
13357,14706,8/21/2005,4494,589,8/22/2005,2,0.99,8/21/2005
13358,14707,8/21/2005,2916,530,8/30/2005,1,5.99,8/21/2005
13359,14708,8/21/2005,2828,226,8/28/2005,1,4.99,8/21/2005
13360,14709,8/21/2005,1856,300,8/31/2005,1,9.99,8/21/2005
13361,14710,8/21/2005,1922,587,8/30/2005,1,4.99,8/21/2005
13362,14711,8/21/2005,1973,448,8/30/2005,2,2.99,8/21/2005
13363,14712,8/21/2005,1198,226,8/25/2005,1,0.99,8/21/2005
13364,14713,8/21/2005,3350,148,8/23/2005,1,0.99,8/21/2005
13365,14714,8/21/2005,1,279,8/30/2005,1,3.99,8/21/2005
13366,14715,8/21/2005,4453,287,8/26/2005,2,6.99,8/21/2005
13367,14716,8/21/2005,2285,78,8/23/2005,2,0.99,8/21/2005
13368,14717,8/21/2005,3839,366,8/26/2005,2,2.99,8/21/2005
13369,14718,8/21/2005,3618,340,8/26/2005,2,0.99,8/21/2005
13370,14719,8/21/2005,4091,599,8/25/2005,1,1.99,8/21/2005
13371,14720,8/21/2005,3617,395,8/25/2005,1,0.99,8/21/2005
13372,14721,8/21/2005,4257,349,8/30/2005,1,6.99,8/21/2005
13373,14722,8/21/2005,2930,236,8/30/2005,1,4.99,8/21/2005
13374,14723,8/21/2005,2755,548,8/31/2005,2,6.99,8/21/2005
13375,14724,8/21/2005,3559,552,8/23/2005,2,4.99,8/21/2005
13376,14725,8/21/2005,4427,403,8/23/2005,2,4.99,8/21/2005
13377,14726,8/21/2005,4556,216,8/22/2005,1,4.99,8/21/2005
13378,14727,8/21/2005,650,275,8/25/2005,1,4.99,8/21/2005
13379,14728,8/21/2005,2671,474,8/25/2005,2,0.99,8/21/2005
13380,14729,8/21/2005,2483,289,8/27/2005,1,4.99,8/21/2005
13381,14730,8/21/2005,2949,439,8/30/2005,1,5.99,8/21/2005
13382,14731,8/21/2005,1351,154,8/24/2005,1,2.99,8/21/2005
13383,14732,8/21/2005,1915,482,8/23/2005,1,0.99,8/21/2005
13384,14733,8/21/2005,398,408,8/26/2005,1,4.99,8/21/2005
13385,14734,2/14/2006,1369,448,,2,3.98,2/14/2006
13386,14735,8/21/2005,950,35,8/23/2005,1,4.99,8/21/2005
13387,14736,8/21/2005,207,139,8/25/2005,2,5.99,8/21/2005
13388,14737,8/21/2005,1842,124,8/25/2005,2,0.99,8/21/2005
13389,14738,8/21/2005,3315,521,8/29/2005,1,5.99,8/21/2005
13390,14739,8/21/2005,4026,226,8/22/2005,1,0.99,8/21/2005
13391,14740,8/21/2005,1717,333,8/26/2005,1,2.99,8/21/2005
13392,14741,2/14/2006,612,60,,2,0,2/14/2006
13393,14742,8/21/2005,2988,421,8/26/2005,1,4.99,8/21/2005
13394,14743,8/21/2005,4570,2,8/29/2005,1,5.99,8/21/2005
13395,14744,8/21/2005,800,213,8/29/2005,1,6.99,8/21/2005
13396,14745,8/21/2005,4399,277,8/23/2005,1,4.99,8/21/2005
13397,14746,8/21/2005,3197,284,8/27/2005,2,4.99,8/21/2005
13398,14747,8/21/2005,201,153,8/26/2005,2,4.99,8/21/2005
13399,14748,8/21/2005,1697,81,8/28/2005,2,7.99,8/21/2005
13400,14749,8/21/2005,831,235,8/29/2005,2,3.99,8/21/2005
13401,14750,8/21/2005,918,303,8/30/2005,2,5.99,8/21/2005
13402,14751,8/21/2005,1156,195,8/30/2005,2,7.99,8/21/2005
13403,14752,8/21/2005,1252,362,8/28/2005,1,5.99,8/21/2005
13404,14753,8/21/2005,1803,155,8/22/2005,2,2.99,8/21/2005
13405,14754,8/21/2005,2355,137,8/29/2005,2,7.99,8/21/2005
13406,14755,8/21/2005,862,328,8/27/2005,2,3.99,8/21/2005
13407,14756,8/21/2005,564,288,8/24/2005,1,0.99,8/21/2005
13408,14757,8/21/2005,1154,473,8/26/2005,2,4.99,8/21/2005
13409,14758,8/21/2005,2372,339,8/27/2005,2,3.99,8/21/2005
13410,14759,8/21/2005,3871,362,8/31/2005,2,11.99,8/21/2005
13411,14760,2/14/2006,1367,355,,1,0.99,2/14/2006
13412,14761,8/21/2005,2657,490,8/26/2005,1,6.99,8/21/2005
13413,14762,8/21/2005,4249,1,8/23/2005,1,0.99,8/21/2005
13414,14763,8/21/2005,1480,116,8/31/2005,2,11.99,8/21/2005
13415,14764,8/21/2005,1270,529,8/24/2005,2,0.99,8/21/2005
13416,14765,8/21/2005,2817,435,8/25/2005,2,1.99,8/21/2005
13417,14766,8/21/2005,768,523,8/26/2005,1,4.99,8/21/2005
13418,14767,8/21/2005,1232,69,8/29/2005,1,2.99,8/21/2005
13419,14768,8/21/2005,3465,570,8/27/2005,1,3.99,8/21/2005
13420,14769,2/14/2006,1800,361,,1,0,2/14/2006
13421,14770,8/21/2005,2977,372,8/25/2005,1,1.99,8/21/2005
13422,14771,8/21/2005,2665,149,8/28/2005,2,3.99,8/21/2005
13423,14772,8/21/2005,4047,411,8/30/2005,2,5.99,8/21/2005
13424,14773,8/21/2005,2541,413,8/26/2005,2,2.99,8/21/2005
13425,14774,8/21/2005,3185,252,8/26/2005,2,4.99,8/21/2005
13426,14775,8/21/2005,4044,400,8/22/2005,2,2.99,8/21/2005
13427,14776,8/21/2005,3488,15,8/24/2005,2,4.99,8/21/2005
13428,14777,8/21/2005,237,389,8/28/2005,1,2.99,8/21/2005
13429,14778,8/21/2005,2152,396,8/26/2005,2,5.99,8/21/2005
13430,14779,8/22/2005,1087,279,8/31/2005,2,5.99,8/22/2005
13431,14780,8/22/2005,3171,491,8/22/2005,2,0.99,8/22/2005
13432,14781,8/22/2005,3458,71,8/29/2005,1,4.99,8/22/2005
13433,14782,8/22/2005,1727,211,8/23/2005,1,0.99,8/22/2005
13434,14783,8/22/2005,3419,332,8/28/2005,2,4.99,8/22/2005
13435,14784,8/22/2005,441,117,8/28/2005,1,0.99,8/22/2005
13436,14785,8/22/2005,1981,560,8/25/2005,1,2.99,8/22/2005
13437,14786,8/22/2005,2959,370,8/25/2005,1,2.99,8/22/2005
13438,14787,8/22/2005,2634,38,8/28/2005,2,6.99,8/22/2005
13439,14788,8/22/2005,1917,139,8/29/2005,2,2.99,8/22/2005
13440,14789,8/22/2005,2344,279,8/25/2005,1,4.99,8/22/2005
13441,14790,8/22/2005,1002,397,8/31/2005,1,6.99,8/22/2005
13442,14791,8/22/2005,1490,317,8/30/2005,1,4.99,8/22/2005
13443,14792,8/22/2005,4436,396,8/30/2005,1,1.99,8/22/2005
13444,14793,8/22/2005,4285,154,8/29/2005,2,7.99,8/22/2005
13445,14794,8/22/2005,413,156,8/28/2005,2,1.99,8/22/2005
13446,14795,8/22/2005,1695,303,8/26/2005,1,4.99,8/22/2005
13447,14796,8/22/2005,941,441,8/30/2005,1,4.99,8/22/2005
13448,14797,8/22/2005,1131,546,8/23/2005,1,4.99,8/22/2005
13449,14798,8/22/2005,7,92,8/27/2005,2,0.99,8/22/2005
13450,14799,8/22/2005,1276,454,8/24/2005,2,0.99,8/22/2005
13451,14800,8/22/2005,3554,533,8/26/2005,2,4.99,8/22/2005
13452,14801,8/22/2005,1677,184,8/30/2005,1,5.99,8/22/2005
13453,14802,8/22/2005,707,505,8/28/2005,1,2.99,8/22/2005
13454,14803,8/22/2005,2525,278,8/22/2005,2,0.99,8/22/2005
13455,14804,8/22/2005,372,94,8/26/2005,1,1.99,8/22/2005
13456,14805,8/22/2005,783,169,8/23/2005,2,4.99,8/22/2005
13457,14806,8/22/2005,2049,231,8/23/2005,2,2.99,8/22/2005
13458,14807,8/22/2005,335,90,8/26/2005,1,4.99,8/22/2005
13459,14808,8/22/2005,1657,362,8/29/2005,2,4.99,8/22/2005
13460,14809,8/22/2005,1077,188,8/29/2005,1,2.99,8/22/2005
13461,14810,8/22/2005,1982,78,8/25/2005,2,2.99,8/22/2005
13462,14811,8/22/2005,1613,53,8/26/2005,1,0.99,8/22/2005
13463,14812,8/22/2005,4282,211,8/26/2005,1,1.99,8/22/2005
13464,14813,8/22/2005,3364,142,8/24/2005,2,0.99,8/22/2005
13465,14814,8/22/2005,3109,250,8/27/2005,2,4.99,8/22/2005
13466,14815,8/22/2005,1183,314,8/24/2005,2,4.99,8/22/2005
13467,14816,8/22/2005,4086,534,8/28/2005,1,1.99,8/22/2005
13468,14817,8/22/2005,910,215,8/27/2005,1,4.99,8/22/2005
13469,14818,8/22/2005,1619,580,8/26/2005,1,2.99,8/22/2005
13470,14819,8/22/2005,2890,410,8/30/2005,1,2.99,8/22/2005
13471,14820,8/22/2005,1409,52,8/23/2005,1,2.99,8/22/2005
13472,14821,8/22/2005,3155,62,8/29/2005,2,4.99,8/22/2005
13473,14822,8/22/2005,2835,52,8/30/2005,1,5.99,8/22/2005
13474,14823,8/22/2005,680,503,8/22/2005,2,0.99,8/22/2005
13475,14824,8/22/2005,4162,594,8/23/2005,2,4.99,8/22/2005
13476,14825,8/22/2005,1449,1,8/27/2005,2,1.99,8/22/2005
13477,14826,8/22/2005,4023,426,8/23/2005,2,2.99,8/22/2005
13478,14827,8/22/2005,2267,88,8/31/2005,2,5.99,8/22/2005
13479,14828,8/22/2005,4114,319,8/27/2005,2,4.99,8/22/2005
13480,14829,8/22/2005,3606,546,8/23/2005,2,2.99,8/22/2005
13481,14830,8/22/2005,637,590,8/27/2005,1,2.99,8/22/2005
13482,14831,8/22/2005,3370,156,8/23/2005,1,4.99,8/22/2005
13483,14832,8/22/2005,1828,494,8/29/2005,2,4.99,8/22/2005
13484,14833,8/22/2005,1960,551,8/28/2005,1,2.99,8/22/2005
13485,14834,8/22/2005,3105,262,8/28/2005,1,6.99,8/22/2005
13486,14835,8/22/2005,755,404,8/30/2005,1,5.99,8/22/2005
13487,14836,8/22/2005,4287,418,8/22/2005,1,4.99,8/22/2005
13488,14837,8/22/2005,2251,43,8/29/2005,1,4.99,8/22/2005
13489,14838,8/22/2005,506,404,8/25/2005,1,4.99,8/22/2005
13490,14839,8/22/2005,3440,567,8/24/2005,2,2.99,8/22/2005
13491,14840,8/22/2005,1240,354,8/29/2005,2,5.99,8/22/2005
13492,14841,8/22/2005,4017,384,8/28/2005,2,0.99,8/22/2005
13493,14842,8/22/2005,2511,467,8/30/2005,2,3.99,8/22/2005
13494,14843,8/22/2005,3000,454,8/28/2005,1,2.99,8/22/2005
13495,14844,8/22/2005,145,513,8/31/2005,1,7.99,8/22/2005
13496,14845,8/22/2005,69,292,8/24/2005,2,4.99,8/22/2005
13497,14846,8/22/2005,3840,309,8/30/2005,1,5.99,8/22/2005
13498,14847,8/22/2005,2995,327,8/29/2005,2,4.99,8/22/2005
13499,14848,8/22/2005,395,218,8/26/2005,2,4.99,8/22/2005
13500,14849,8/22/2005,3354,177,8/28/2005,2,2.99,8/22/2005
13501,14850,8/22/2005,2405,435,8/26/2005,1,0.99,8/22/2005
13502,14851,8/22/2005,1139,180,8/26/2005,2,2.99,8/22/2005
13503,14852,8/22/2005,2262,352,8/25/2005,1,0.99,8/22/2005
13504,14853,8/22/2005,3575,388,8/31/2005,2,5.99,8/22/2005
13505,14854,8/22/2005,1989,117,8/23/2005,1,2.99,8/22/2005
13506,14855,8/22/2005,1668,187,8/31/2005,1,8.99,8/22/2005
13507,14856,8/22/2005,3292,151,8/26/2005,2,4.99,8/22/2005
13508,14857,8/22/2005,4150,232,8/24/2005,2,0.99,8/22/2005
13509,14858,8/22/2005,366,499,8/30/2005,1,3.99,8/22/2005
13510,14859,8/22/2005,2150,463,8/24/2005,2,2.99,8/22/2005
13511,14860,8/22/2005,1368,418,8/28/2005,1,2.99,8/22/2005
13512,14861,8/22/2005,1806,422,8/27/2005,1,4.99,8/22/2005
13513,14862,8/22/2005,3479,78,8/28/2005,2,7.99,8/22/2005
13514,14863,8/22/2005,779,440,8/30/2005,2,7.99,8/22/2005
13515,14864,8/22/2005,2872,460,8/22/2005,1,0.99,8/22/2005
13516,14865,8/22/2005,3775,94,8/23/2005,1,4.99,8/22/2005
13517,14866,8/22/2005,2607,445,8/30/2005,1,6.99,8/22/2005
13518,14867,8/22/2005,271,114,8/25/2005,2,4.99,8/22/2005
13519,14868,8/22/2005,4383,160,8/25/2005,1,4.99,8/22/2005
13520,14869,8/22/2005,455,21,8/23/2005,2,4.99,8/22/2005
13521,14870,8/22/2005,2170,512,8/23/2005,2,2.99,8/22/2005
13522,14871,8/22/2005,3411,204,8/23/2005,2,0.99,8/22/2005
13523,14872,8/22/2005,962,15,8/29/2005,1,8.99,8/22/2005
13524,14873,8/22/2005,3533,314,8/31/2005,1,5.99,8/22/2005
13525,14874,8/22/2005,1782,268,8/24/2005,2,0.99,8/22/2005
13526,14875,8/22/2005,3912,513,8/26/2005,1,4.99,8/22/2005
13527,14876,8/22/2005,3669,210,8/23/2005,1,4.99,8/22/2005
13528,14877,8/22/2005,974,266,8/24/2005,2,0.99,8/22/2005
13529,14878,2/14/2006,1202,441,,2,4.99,2/14/2006
13530,14879,8/22/2005,2154,148,8/27/2005,1,5.99,8/22/2005
13531,14880,8/22/2005,3615,224,8/24/2005,2,2.99,8/22/2005
13532,14881,8/22/2005,210,425,8/26/2005,2,4.99,8/22/2005
13533,14882,8/22/2005,12,417,8/25/2005,2,2.99,8/22/2005
13534,14883,8/22/2005,1946,177,8/28/2005,1,0.99,8/22/2005
13535,14884,8/22/2005,2957,547,8/23/2005,1,4.99,8/22/2005
13536,14885,8/22/2005,2097,248,8/30/2005,1,5.99,8/22/2005
13537,14886,8/22/2005,4330,379,8/23/2005,1,4.99,8/22/2005
13538,14887,8/22/2005,56,421,8/31/2005,1,3.99,8/22/2005
13539,14888,8/22/2005,3345,91,8/23/2005,2,2.99,8/22/2005
13540,14889,8/22/2005,1579,299,8/24/2005,2,4.99,8/22/2005
13541,14890,8/22/2005,517,346,8/30/2005,1,5.99,8/22/2005
13542,14891,8/22/2005,288,482,8/27/2005,1,6.99,8/22/2005
13543,14892,8/22/2005,3061,82,8/31/2005,1,4.99,8/22/2005
13544,14893,8/22/2005,2336,461,8/30/2005,1,4.99,8/22/2005
13545,14894,8/22/2005,3494,347,8/24/2005,2,4.99,8/22/2005
13546,14895,8/22/2005,4462,340,8/27/2005,1,2.99,8/22/2005
13547,14896,8/22/2005,2508,569,8/29/2005,2,8.99,8/22/2005
13548,14897,8/22/2005,1607,175,8/26/2005,1,2.99,8/22/2005
13549,14898,8/22/2005,1736,299,8/31/2005,1,6.99,8/22/2005
13550,14899,8/22/2005,3700,304,8/31/2005,2,4.99,8/22/2005
13551,14900,8/22/2005,3420,329,8/25/2005,2,4.99,8/22/2005
13552,14901,8/22/2005,4297,258,8/29/2005,1,6.99,8/22/2005
13553,14902,8/22/2005,866,423,8/23/2005,2,4.99,8/22/2005
13554,14903,8/22/2005,1795,51,8/25/2005,2,4.99,8/22/2005
13555,14904,8/22/2005,722,71,8/29/2005,1,3.99,8/22/2005
13556,14905,8/22/2005,4166,286,8/26/2005,2,0.99,8/22/2005
13557,14906,8/22/2005,153,366,8/29/2005,1,6.99,8/22/2005
13558,14907,8/22/2005,2469,116,8/25/2005,1,2.99,8/22/2005
13559,14908,8/22/2005,102,349,8/25/2005,2,4.99,8/22/2005
13560,14909,8/22/2005,1997,155,8/25/2005,1,0.99,8/22/2005
13561,14910,8/22/2005,1266,540,8/25/2005,1,0.99,8/22/2005
13562,14911,8/22/2005,353,273,8/28/2005,1,2.99,8/22/2005
13563,14912,8/22/2005,2658,404,8/23/2005,1,4.99,8/22/2005
13564,14913,8/22/2005,3609,503,8/23/2005,2,2.99,8/22/2005
13565,14914,8/22/2005,4348,156,8/26/2005,1,0.99,8/22/2005
13566,14915,2/14/2006,112,349,,1,2.99,2/14/2006
13567,14916,8/22/2005,2110,80,8/24/2005,2,0.99,8/22/2005
13568,14917,8/22/2005,377,289,8/29/2005,2,4.99,8/22/2005
13569,14918,8/22/2005,4056,154,8/30/2005,2,6.99,8/22/2005
13570,14919,8/22/2005,1587,244,8/30/2005,2,1.99,8/22/2005
13571,14920,8/22/2005,3357,106,8/23/2005,1,0.99,8/22/2005
13572,14921,8/22/2005,3724,284,8/26/2005,2,4.99,8/22/2005
13573,14922,8/22/2005,2322,151,8/30/2005,1,3.99,8/22/2005
13574,14923,8/22/2005,3434,460,8/28/2005,2,3.99,8/22/2005
13575,14924,8/22/2005,4189,118,8/23/2005,1,2.99,8/22/2005
13576,14925,8/22/2005,442,128,8/30/2005,2,8.99,8/22/2005
13577,14926,8/22/2005,2448,357,8/26/2005,1,0.99,8/22/2005
13578,14927,8/22/2005,952,193,8/27/2005,1,4.99,8/22/2005
13579,14928,2/14/2006,4375,472,,1,4.99,2/14/2006
13580,14929,8/22/2005,4195,546,8/28/2005,1,3.99,8/22/2005
13581,14930,8/22/2005,2875,584,8/30/2005,1,1.99,8/22/2005
13582,14931,8/22/2005,657,63,8/28/2005,2,3.99,8/22/2005
13583,14932,8/22/2005,2259,516,8/23/2005,2,0.99,8/22/2005
13584,14933,2/14/2006,1186,21,,2,2.99,2/14/2006
13585,14934,8/22/2005,815,226,8/26/2005,1,4.99,8/22/2005
13586,14935,8/22/2005,2025,380,8/29/2005,2,1.99,8/22/2005
13587,14936,8/22/2005,3710,241,8/29/2005,2,0.99,8/22/2005
13588,14937,8/22/2005,1241,348,8/31/2005,2,7.99,8/22/2005
13589,14938,8/22/2005,408,541,8/31/2005,1,6.99,8/22/2005
13590,14939,8/22/2005,719,328,8/27/2005,1,2.99,8/22/2005
13591,14940,8/22/2005,2635,46,8/24/2005,2,4.99,8/22/2005
13592,14941,8/22/2005,2328,574,8/28/2005,1,2.99,8/22/2005
13593,14942,8/22/2005,32,471,8/31/2005,1,7.99,8/22/2005
13594,14943,8/22/2005,3515,265,8/26/2005,2,2.99,8/22/2005
13595,14944,8/22/2005,535,153,8/24/2005,2,4.99,8/22/2005
13596,14945,8/22/2005,1567,304,8/29/2005,1,4.99,8/22/2005
13597,14946,8/22/2005,1395,308,8/28/2005,1,2.99,8/22/2005
13598,14947,8/22/2005,3497,68,8/28/2005,2,1.99,8/22/2005
13599,14948,8/22/2005,2914,488,8/28/2005,2,5.99,8/22/2005
13600,14949,8/22/2005,2434,111,8/25/2005,2,0.99,8/22/2005
13601,14950,8/22/2005,635,362,8/27/2005,2,2.99,8/22/2005
13602,14951,8/22/2005,2800,197,8/30/2005,2,4.99,8/22/2005
13603,14952,8/22/2005,2950,575,8/28/2005,1,2.99,8/22/2005
13604,14953,8/22/2005,816,182,8/28/2005,1,6.99,8/22/2005
13605,14954,2/14/2006,3608,525,,1,2.99,2/14/2006
13606,14955,8/22/2005,1534,445,8/25/2005,2,4.99,8/22/2005
13607,14956,8/22/2005,3650,571,8/25/2005,2,0.99,8/22/2005
13608,14957,8/22/2005,1384,323,8/26/2005,2,3.99,8/22/2005
13609,14958,8/22/2005,1710,347,8/28/2005,2,2.99,8/22/2005
13610,14959,8/22/2005,2009,569,8/25/2005,1,2.99,8/22/2005
13611,14960,8/22/2005,3316,147,8/29/2005,2,4.99,8/22/2005
13612,14961,8/22/2005,3274,52,8/31/2005,2,6.99,8/22/2005
13613,14962,8/22/2005,3104,449,8/29/2005,2,7.99,8/22/2005
13614,14963,8/22/2005,2672,384,8/31/2005,2,5.99,8/22/2005
13615,14964,8/22/2005,2302,500,8/26/2005,1,4.99,8/22/2005
13616,14965,8/22/2005,1036,148,8/27/2005,1,2.99,8/22/2005
13617,14966,8/22/2005,679,259,8/31/2005,1,2.99,8/22/2005
13618,14967,8/22/2005,289,67,8/23/2005,2,4.99,8/22/2005
13619,14968,8/22/2005,3302,129,8/29/2005,1,1.99,8/22/2005
13620,14969,8/22/2005,4060,120,8/29/2005,1,6.99,8/22/2005
13621,14970,8/22/2005,536,529,8/29/2005,1,5.99,8/22/2005
13622,14971,8/22/2005,1883,378,8/28/2005,2,2.99,8/22/2005
13623,14972,8/22/2005,3422,310,8/29/2005,1,5.99,8/22/2005
13624,14973,8/22/2005,2888,201,8/30/2005,1,2.99,8/22/2005
13625,14974,8/22/2005,2596,157,8/27/2005,1,4.99,8/22/2005
13626,14975,8/22/2005,924,244,8/28/2005,2,3.99,8/22/2005
13627,14976,8/22/2005,77,581,8/28/2005,1,2.99,8/22/2005
13628,14977,8/22/2005,4093,59,8/30/2005,2,5.99,8/22/2005
13629,14978,8/22/2005,699,94,8/25/2005,1,0.99,8/22/2005
13630,14979,8/22/2005,2320,387,8/24/2005,2,0.99,8/22/2005
13631,14980,8/22/2005,2701,518,8/26/2005,2,0.99,8/22/2005
13632,14981,8/22/2005,1239,544,8/26/2005,2,2.99,8/22/2005
13633,14982,8/22/2005,2333,542,8/31/2005,2,9.99,8/22/2005
13634,14983,8/22/2005,3579,363,8/30/2005,2,5.99,8/22/2005
13635,14984,8/22/2005,1704,334,8/30/2005,1,7.99,8/22/2005
13636,14985,8/22/2005,2017,29,8/29/2005,1,7.99,8/22/2005
13637,14986,8/22/2005,1493,278,8/23/2005,2,4.99,8/22/2005
13638,14987,8/22/2005,1513,138,8/24/2005,2,4.99,8/22/2005
13639,14988,8/22/2005,2114,186,8/29/2005,1,3.99,8/22/2005
13640,14989,8/22/2005,1431,58,8/26/2005,2,4.99,8/22/2005
13641,14990,8/22/2005,4057,198,8/24/2005,2,4.99,8/22/2005
13642,14991,8/22/2005,708,172,8/30/2005,2,4.99,8/22/2005
13643,14992,8/22/2005,4430,415,8/25/2005,2,4.99,8/22/2005
13644,14993,8/22/2005,3416,437,8/27/2005,1,1.99,8/22/2005
13645,14994,8/22/2005,1601,509,8/26/2005,1,5.99,8/22/2005
13646,14995,8/22/2005,4178,482,8/24/2005,1,4.99,8/22/2005
13647,14996,8/22/2005,1178,411,8/29/2005,1,2.99,8/22/2005
13648,14997,8/22/2005,2724,29,8/28/2005,2,5.99,8/22/2005
13649,14998,8/22/2005,3852,92,8/24/2005,2,4.99,8/22/2005
13650,14999,8/22/2005,3399,594,8/23/2005,1,4.99,8/22/2005
13651,15000,8/22/2005,3080,161,8/24/2005,2,0.99,8/22/2005
13652,15001,8/22/2005,2869,186,8/27/2005,2,0.99,8/22/2005
13653,15002,8/22/2005,4198,242,8/24/2005,1,0.99,8/22/2005
13654,15003,8/22/2005,4009,167,8/28/2005,1,3.99,8/22/2005
13655,15004,8/22/2005,4464,375,8/28/2005,1,2.99,8/22/2005
13656,15005,8/22/2005,2897,335,8/24/2005,2,4.99,8/22/2005
13657,15006,8/22/2005,2967,97,8/23/2005,1,0.99,8/22/2005
13658,15007,8/22/2005,3692,165,8/27/2005,2,1.99,8/22/2005
13659,15008,8/22/2005,961,277,8/31/2005,2,10.99,8/22/2005
13660,15009,8/22/2005,4025,325,8/26/2005,2,0.99,8/22/2005
13661,15010,8/22/2005,171,508,8/29/2005,2,6.99,8/22/2005
13662,15011,8/22/2005,2722,329,8/24/2005,1,4.99,8/22/2005
13663,15012,8/22/2005,1584,454,8/28/2005,1,4.99,8/22/2005
13664,15013,8/22/2005,141,141,8/24/2005,2,4.99,8/22/2005
13665,15014,8/22/2005,3678,373,8/31/2005,1,6.99,8/22/2005
13666,15015,8/22/2005,3067,14,8/31/2005,2,6.99,8/22/2005
13667,15016,8/22/2005,879,434,8/28/2005,2,3.99,8/22/2005
13668,15017,8/22/2005,3975,144,8/29/2005,1,1.99,8/22/2005
13669,15018,8/22/2005,394,504,8/25/2005,1,4.99,8/22/2005
13670,15019,8/22/2005,3425,450,8/25/2005,2,0.99,8/22/2005
13671,15020,8/22/2005,3460,267,8/27/2005,1,3.99,8/22/2005
13672,15021,2/14/2006,418,100,,2,0.99,2/14/2006
13673,15022,8/22/2005,249,506,8/31/2005,2,5.99,8/22/2005
13674,15023,8/22/2005,358,296,8/29/2005,1,2.99,8/22/2005
13675,15024,8/22/2005,1831,139,8/24/2005,1,2.99,8/22/2005
13676,15025,8/22/2005,2107,257,8/24/2005,2,0.99,8/22/2005
13677,15026,8/22/2005,4328,66,8/28/2005,1,4.99,8/22/2005
13678,15027,8/22/2005,326,478,8/29/2005,2,4.99,8/22/2005
13679,15028,8/22/2005,4248,37,8/30/2005,1,3.99,8/22/2005
13680,15029,8/22/2005,2234,139,8/25/2005,1,2.99,8/22/2005
13681,15030,8/22/2005,3168,341,8/24/2005,2,0.99,8/22/2005
13682,15031,8/22/2005,3926,430,8/27/2005,1,4.99,8/22/2005
13683,15032,8/22/2005,3414,467,8/25/2005,2,0.99,8/22/2005
13684,15033,8/22/2005,2431,168,8/28/2005,2,3.99,8/22/2005
13685,15034,8/22/2005,1331,235,8/29/2005,1,6.99,8/22/2005
13686,15035,8/22/2005,339,513,8/28/2005,1,4.99,8/22/2005
13687,15036,8/22/2005,874,280,8/23/2005,2,2.99,8/22/2005
